groupid,game,crc,grade,notes
14488,4,0x5956C464,0,RGB1
14488,1,0x79A27E8D,0,RGB1
1985,4,0x7D55F3C5,3,RGBA
1985,4,0x147CA4A5,4,RGBA
14489,5,0xE542F0C0,1,RGBA
14489,2,0x9CDD88F5,0,RGB1
14490,5,0x0CDC20E0,1,RGB1
14490,2,0x77A24E6C,0,RGB1
14491,6,0xCF119D5E,1,RGB1
14491,3,0xAABB3423,0,RGB1
14492,6,0xACE4E73E,1,RGB1
14492,3,0x32FB5393,0,RGB1
14493,6,0xBF9713FE,0,RGBA
14493,3,0x9024AFDF,0,RGB1
14494,6,0xB86F10A7,1,RGB1
14494,3,0x996350AE,0,RGB1
14495,6,0x15BA33EE,1,RGB1
14495,3,0x5D658176,0,RGB1
14496,6,0xC8E9842B,0,RGB1
14496,3,0x6DA25632,0,RGB1
14497,6,0xF056A569,0,RGB1
14497,3,0x5BA5D482,0,RGB1
14498,1,0x97B8499F,0,RGB1
14498,2,0x86167A65,1,RGB1
14499,1,0xD43A6038,0,RGB1
14499,2,0x398CA341,1,RGB1
14500,1,0xE20DB87F,0,RGB1
14500,2,0x14601C4C,1,RGB1
14501,1,0x14B8C170,0,RGB1
14501,2,0x7937694D,1,RGB1
14502,4,0xB2A61C74,0,RGB1
14502,1,0xE35E4D1B,0,RGB1
14503,6,0xFF07C977,0,RGB1
14503,3,0x4CE77E48,0,RGB1
14504,6,0x9E5AFFFA,0,RGB1
14504,3,0x33776AF0,0,RGB1
14505,6,0x6BA0DC67,1,RGBA
14505,3,0xCDFB6D01,0,RGB1
1987,5,0xF404FDD0,0,RGB1
1987,6,0x645CA5E1,0,RGB1
14506,4,0x3DF7A0BD,0,RGB1
14506,1,0x0C0A551B,0,RGB1
14507,4,0x092F9E4F,0,RGB1
14507,1,0xFC44B8B5,0,RGB1
14508,4,0x7E4FF009,1,RGB1
14508,1,0xE01F7C83,0,RGB1
14509,4,0xB1A33E48,1,RGBA
14509,1,0x49854B21,0,RGB1
14510,4,0xA75D7B63,1,RGBA
14510,1,0x9A163B1C,0,RGB1
14511,5,0x33B412D7,1,RGBA
14511,2,0x2FC91BED,0,RGB1
14512,6,0x667334E4,0,RGB1
14512,3,0x85A62859,0,RGB1
14513,6,0xA3410141,0,RGB1
14513,3,0x87225896,0,RGB1
14514,6,0xB302CEF0,1,RGBA
14514,3,0x43889558,0,RGB1
14515,6,0xB5B757C1,0,RGB1
14515,3,0xE0ABE634,0,RGB1
14516,6,0x1205B45F,1,RGB1
14516,3,0xEB9F92BC,0,RGB1
14517,6,0xB7F2631E,1,RGBA
14517,3,0xF9E52335,0,RGB1
10000,6,0x556E72D1,0,RGB1
10001,6,0x4AF305E7,1,RGB1
10002,6,0x3C0A73A9,3,RGBA
14518,6,0x5990B280,0,RGBA
14518,3,0x4207FA42,0,RGB1
1998,5,0x663042F8,1,RGBA
1998,6,0x5E9F2301,1,RGBA
14519,6,0xD01EB04C,0,RGB1
14519,3,0x7D726CE0,0,RGB1
14520,6,0x9AA52907,0,RGB1
14520,3,0xD0177FC3,0,RGB1
14521,6,0x0A025A15,0,RGB1
14521,3,0x9FBC64B9,0,RGB1
14522,5,0x4D13820A,0,RGB1
14522,2,0x0F806625,0,RGB1
10000,5,0xF7D7D75A,0,RGB1
14523,5,0x3A448D38,0,RGB1
14523,2,0x72EF87B5,0,RGB1
10001,5,0xEDC46A5E,0,RGB1
10002,5,0x0AA9EF5A,2,RGB1
14524,5,0x0C9D79C2,1,RGBA
14524,2,0x3AF146C3,0,RGB1
14525,5,0xE84795C8,0,RGB1
14525,2,0x91DB1D0A,0,RGB1
14526,5,0xC8260D9D,0,RGB1
14526,2,0x2FDB8076,0,RGB1
14527,5,0x305E777C,0,RGB1
14527,2,0x5CC0C98A,0,RGB1
14528,6,0x217953BC,0,RGB1
14528,3,0xC453FD23,0,RGB1
14529,6,0x2272ED41,0,RGB1
14529,3,0xC5567B72,0,RGB1
6775,5,0xB384DDBE,0,RGB1
6776,5,0x58C938D3,3,RGB1
6777,5,0xBC5811BD,0,RGBA
6778,5,0x3B28E09C,1,RGB1
6787,5,0xE231F77B,0,RGB1
6789,5,0x7361774B,0,RGB1
6775,5,0x98DF0ABA,0,RGB1
6776,5,0xF49A8FC6,0,RGB1
14530,5,0xB7FC0A1C,0,RGB1
14530,2,0xDEF9AD48,0,RGB1
14531,5,0xFA184A03,0,RGB1
14531,2,0x75C3CBF6,0,RGB1
14532,5,0x405344A5,0,RGB1
14532,2,0xDC641336,0,RGB1
14533,5,0x8055F638,0,RGB1
14533,2,0x74C22B34,0,RGB1
14534,5,0xAB66A31F,1,RGBA
14534,2,0x7B1188AE,0,RGB1
14535,5,0x719B427E,1,RGBA
14535,2,0xC7D9A11A,0,RGB1
14536,5,0xCEEC4C6C,1,RGBA
14536,2,0x4C2625F8,0,RGB1
14537,5,0x589457C6,0,RGBA
14537,2,0xB1E4A362,0,RGB1
14538,5,0xF583EAB3,1,RGBA
14538,2,0x3C112C03,0,RGB1
14539,5,0x8895720C,0,RGBA
14539,2,0x204B6323,0,RGB1
14540,5,0xC4E0E8C6,1,RGBA
14540,2,0x8D3979C0,0,RGB1
14541,5,0x59460513,1,RGB1
14541,2,0x38510E6A,0,RGB1
14542,5,0xC64D20BC,0,RGB1
14542,2,0xBC9ED507,0,RGB1
14543,5,0xB37A35A2,0,RGB1
14543,2,0x149E1B17,0,RGB1
14544,5,0x8D0E3185,0,RGB1
14544,2,0x8A83C214,0,RGB1
14545,5,0xFE7A3C94,0,RGB1
14545,2,0x61C1CF1A,0,RGB1
14546,5,0xC4D8D693,0,RGB1
14546,2,0x866D4815,0,RGB1
14547,5,0x82C07D29,0,RGB1
14547,2,0x514F1E65,0,RGB1
14548,4,0xFB3CF83A,1,RGBA
14548,1,0x1F59C82A,0,RGB1
14549,4,0xB45AB97D,0,RGB1
14549,1,0x92DA043C,0,RGB1
14550,4,0x3274EF2B,1,RGB1
14550,1,0x7CACD2AA,0,RGB1
9480,4,0xB53787E2,2,RGBA
9480,5,0x5A4DBC1E,3,RGB1
14551,4,0xC51CF6B8,0,RGB1
14551,1,0x3A48B3FB,0,RGB1
9734,5,0x0FE76E7A,1,RGB1
1429,4,0x6101794C,0,RGB1
1429,5,0x169E7EC7,0,RGB1
1431,4,0x52F5B649,0,RGB1
14552,4,0x09EB2B05,0,RGBA
14552,5,0x84B045E7,0,RGBA
14553,6,0x725C3071,0,RGB1
14553,3,0x7E796769,0,RGB1
14553,3,0x98210CF8,0,RGB1
10089,4,0xA59BFC50,2,RGBA
2004,4,0x9E819C92,0,RGB1
2004,5,0xA2C7D49A,2,RGBA
10090,4,0xC7A96154,3,RGBA
14554,4,0x2D29C22C,1,RGBA
14554,1,0x02073913,0,RGB1
14555,5,0xA1A5B8A9,1,RGBA
14555,2,0x39814188,0,RGB1
14556,6,0x9CA7A249,0,RGB1
14556,3,0xE5659517,0,RGB1
2005,5,0x5C217348,0,RGB1
2005,6,0x8B96E456,0,RGB1
2005,6,0xA98E3AC4,0,RGB1
2006,5,0xA092A093,0,RGB1
2006,6,0x69EA15CE,0,RGB1
10003,5,0x219B7D0C,0,RGB1
10003,6,0xB0C6736E,4,RGBA
10003,6,0xC3678862,4,RGBA
14557,6,0xD0BABFAF,0,RGB1
14557,3,0x361F193B,0,RGB1
2007,5,0xBEAE760B,0,RGB1
2007,6,0x7AD147EE,0,RGB1
14558,5,0xD6E0B52B,0,RGB1
14558,2,0xA180D7E5,0,RGB1
14559,5,0xD0B05228,1,RGBA
14559,2,0x4225225E,0,RGB1
14560,5,0x9EC73795,0,RGB1
14560,2,0x25E752AF,0,RGB1
14561,5,0x9CC14E8E,0,RGBA
14561,2,0xD4F4F700,0,RGB1
14562,5,0xD5BFB863,0,RGB1
14562,2,0xF912F4F0,0,RGB1
14563,5,0x91526971,0,RGB1
14563,2,0x94F36DCC,0,RGB1
14564,5,0x9A200198,1,RGBA
14564,2,0x486683AA,0,RGB1
9788,5,0x07B2BFB6,3,RGB1
9788,5,0x7B10CBC3,4,RGBA
14565,5,0x72153D23,0,RGB1
14565,5,0xDE8E1E45,1,RGB1
9790,5,0x6B4AD430,0,RGB1
9790,5,0xA42DF49A,0,RGB1
9791,5,0x12E23C32,3,RGB1
9791,5,0xCD6FFAB0,4,RGBA
9792,5,0x227A2923,0,RGB1
14566,5,0x2C5D2DA3,1,RGB1
14566,2,0x7D874EB5,0,RGB1
14567,5,0x0555F90B,0,RGB1
14567,2,0xDDF62BB2,0,RGB1
14568,5,0xA72FD120,1,RGBA
14568,2,0x0CA50705,0,RGB1
9736,5,0x6D422A98,2,RGBA
9736,5,0x10599AA2,2,RGBA
14569,5,0x8C9878D4,1,RGB0
14569,2,0xBDD74226,0,RGB1
14570,5,0x6E8AB19C,0,RGB1
14570,2,0x751340F2,0,RGB1
14571,5,0x45D5AE1F,1,RGBA
14571,2,0x957E7BF9,0,RGB1
14572,5,0xCC20E275,1,RGBA
14572,2,0x3C03DB85,0,RGB1
14573,5,0x79F171A8,0,RGB1
14573,2,0x3E365F3F,0,RGB1
2008,4,0x080B9199,3,RGBA
2008,5,0x914DA797,5,RGBA
2009,4,0x918CC0E0,1,RGBA
2009,5,0xF9EE7BB2,1,RGBA
2010,4,0x2E27744C,4,RGBA
2011,4,0x20FF8027,1,RGBA
2011,5,0xA7EC40CA,0,RGB1
14574,5,0xD5C51C14,1,RGB1
14574,1,0x3F5C9191,0,RGB1
14574,2,0x5BA2221E,1,RGB1
9478,5,0x303837EE,0,RGB1
14575,4,0x76E288B0,0,RGB1
14575,1,0x3F8D9E83,0,RGB1
14576,4,0x1347641F,1,RGB1
14576,1,0xDC7B39C1,0,RGB1
14577,4,0x6304C1CE,0,RGB1
14577,1,0xE82F2D42,0,RGB1
14578,4,0xCBEEF704,1,RGBA
14578,1,0xC86208D3,0,RGB1
14579,4,0x8040579C,1,RGB1
14579,1,0xE0F3FA39,0,RGB1
14580,4,0x8C4F3D7B,1,RGBA
14580,1,0xA0153AD6,0,RGB1
14581,4,0x28857E90,0,RGB1
14581,1,0x8A2A7B41,0,RGB1
14582,5,0x85F486CD,0,RGB1
14582,6,0x4F7ABA82,3,RGBA
14582,2,0x83DBBCFC,0,RGB1
14582,3,0xB938505E,1,RGB1
14583,6,0x215EE812,0,RGB1
14583,3,0x65EFEA47,0,RGB1
14584,6,0x1710F2DA,0,RGB1
14584,3,0x5F43F1F6,0,RGB1
9851,5,0x07595585,2,RGBA
3617,2,0x3A8730C3,0,RGB1
545,5,0x826D1E11,2,RGB1
9852,5,0xC63D8BB6,2,RGBA
14585,5,0xC08ECA3D,0,RGB1
14585,2,0xF0B17BEC,0,RGB1
3007,4,0xF71C7A7E,1,RGBA
3007,5,0xDDA1899A,3,RGBA
14586,6,0xE9B27BDB,0,RGB1
14586,3,0x94A402D0,0,RGB1
14587,6,0x51B79211,0,RGB1
14587,3,0xF3B5ED03,0,RGB1
14588,6,0x06599E70,0,RGB1
14588,3,0x7055FDC5,0,RGB1
14589,6,0x22204CE3,0,RGB1
14589,3,0x4CD58B37,0,RGB1
14590,6,0x2995DACC,0,RGB1
14590,3,0x3BB0C3C2,0,RGB1
14591,6,0x4D906505,0,RGB1
14591,3,0xB60045FD,0,RGB1
14592,6,0x8C12B43A,0,RGB1
14592,3,0xD99C374D,0,RGB1
14593,6,0xCD59912F,0,RGB1
14593,3,0x6BFCD95D,0,RGB1
14594,6,0x3BAC4A52,0,RGB1
14594,3,0xDF996355,0,RGB1
14595,6,0x703EC118,1,RGB1
14595,6,0xB3198681,0,RGB1
14595,3,0x039CA6A4,0,RGB1
14595,3,0x32780282,1,RGB1
14596,6,0x2C2723F5,0,RGB1
14596,3,0xAC6E6552,0,RGB1
12606,6,0x1373CCCF,0,RGB1
14597,6,0x060B4E30,0,RGB1
14597,3,0x6C499921,0,RGB1
14598,6,0x3B3F144D,0,RGB1
14598,6,0x6126CB58,0,RGB1
14598,3,0x1C2183DA,0,RGB1
14598,3,0xB4BB1347,0,RGB1
14599,6,0x30155591,0,RGB1
14599,3,0x02E21CA1,0,RGB1
14600,6,0x30971962,0,RGB1
14600,3,0x53DF0AFE,0,RGB1
14601,5,0x440AEBDE,0,RGBA
14601,2,0x2AEB38F4,0,RGB1
10004,5,0xC38B99A3,2,RGBA
10004,6,0xC06574CC,2,RGBA
14602,5,0xADC7BA6C,1,RGBA
14602,2,0x3B19B9C2,0,RGB1
9481,4,0x3DB0F592,2,RGBA
9481,5,0x2A4C8154,2,RGBA
9482,4,0x671F7DEE,2,RGBA
9482,5,0xB257EE70,2,RGBA
9483,4,0x28F818AB,2,RGB1
9483,5,0x8EA67F17,2,RGB1
9484,4,0x05501299,2,RGBA
9484,5,0xC611998D,2,RGBA
9485,4,0xCF48A0FF,2,RGBA
9485,5,0x42D43CEB,2,RGBA
2018,5,0x9D594C30,2,RGBA
2018,6,0x9D594C30,1,RGBA
2019,5,0x13005BFE,2,RGBA
2019,6,0x13005BFE,1,RGBA
14603,4,0x6E1C1212,1,RGB1
14603,1,0xB503AFA5,0,RGB1
14604,4,0x27E41F59,0,RGB1
14604,1,0xA8C8146F,0,RGB1
14605,4,0xE3328AD3,1,RGB1
14605,1,0xC220DC2B,0,RGB1
14606,4,0x78A99AA3,1,RGB1
14606,1,0x054A7D1A,0,RGB1
14607,4,0x020B4F11,0,RGB1
14607,1,0xC10A3BA9,0,RGB1
14608,4,0x4D099401,0,RGB1
14608,1,0xC6CD2707,0,RGB1
14609,4,0x4C00DC32,0,RGB1
14609,1,0x7FB4B3F5,0,RGB1
14610,4,0x251918C7,1,RGB1
14610,1,0x2FC19A9F,0,RGB1
14611,4,0xCD5823BA,1,RGBA
14611,1,0x7697B2FF,0,RGB1
14612,4,0xCDC71B1E,1,RGBA
14612,1,0x7DE9C015,0,RGB1
14613,4,0x453958F1,0,RGB1
14613,1,0xBDA436D5,0,RGB1
14614,4,0x30F2A38D,1,RGB1
14614,1,0x9BF59B70,0,RGB1
14615,4,0x7F0398CA,1,RGB1
14615,1,0x7D634207,0,RGB1
14616,4,0xE4D00A92,1,RGBA
14616,1,0x8C8AEBF7,0,RGB1
14617,6,0x2EDA9076,0,RGB1
14617,6,0xF7CD1CB6,0,RGB1
14617,3,0x3BA605E1,0,RGB1
14617,3,0x50D7E4AA,0,RGB1
14618,6,0xBFA8F242,0,RGB1
14618,3,0x0ECBD747,0,RGB1
2020,5,0x12D475DA,1,RGBA
2020,6,0x000B75AB,1,RGBA
14619,6,0xE8E933B2,0,RGB1
14619,3,0x3C9FBEAA,0,RGB1
2017,6,0xF1BC18FB,0,RGBA
14620,5,0xDE27825B,2,RGBA
14620,5,0xE4C14FCE,3,RGBA
14620,2,0x0BC1F28C,0,RGB1
14620,2,0x85FC5D6B,1,RGB1
10005,5,0x900489DF,2,RGBA
10005,6,0x117768B9,2,RGBA
14621,6,0xD89606D6,0,RGB1
14621,3,0xB28A4313,0,RGB1
14622,6,0x24D32943,1,RGB1
14622,3,0x46EAFB3F,0,RGB1
14623,6,0x14DF083D,0,RGB1
14623,6,0x22FDB0AB,0,RGB1
14623,3,0x33E549BC,0,RGB1
14623,3,0x358037DF,0,RGB1
14624,6,0xBAB93C35,0,RGB1
14624,3,0xE354181A,0,RGB1
14625,6,0xE0AFDD2C,1,RGB1
14625,3,0x45340531,0,RGB1
9354,6,0x23580DDB,0,RGB1
9354,6,0x61B17D4C,3,RGBA
14626,6,0x6B29E9BB,0,RGB1
14626,3,0x189E39A5,0,RGB1
14627,6,0x96626DA2,1,RGB1
14627,3,0x3B8073C3,0,RGB1
14628,6,0x6FEB8AF7,2,RGB1
14628,6,0x8EEBC229,3,RGB1
14628,3,0x3813A92C,0,RGB1
14628,3,0x8DBE80AF,1,RGB1
14629,6,0xB3EA154E,0,RGB1
14629,3,0x1DB4A1D8,0,RGB1
14630,6,0x1BB3E5C7,0,RGB1
14630,3,0x04372574,0,RGB1
14631,6,0xAD42F5F7,1,RGBA
14631,3,0xF4F4FA3E,0,RGB1
14632,6,0x4782CFB4,0,RGB1
14632,3,0xBB3A45F8,0,RGB1
14633,6,0xE5ECA93E,0,RGB1
14633,3,0x6F2FFDFC,0,RGB1
14634,6,0x90325204,1,RGB1
14634,3,0x3A66B224,0,RGB1
14635,6,0xFD777DA2,1,RGB1
14635,3,0x6B329132,0,RGB1
14636,6,0xD6917299,1,RGB1
14636,3,0xB69FCFF0,0,RGB1
14637,6,0x08B0FB86,1,RGB1
14637,3,0xE482C422,0,RGB1
14642,6,0x1FA53986,1,RGBA
14643,6,0x336D7388,0,RGB1
14638,5,0xA1553C35,0,RGB1
14638,2,0xAA7F34BC,0,RGB1
14643,3,0x15FB672C,0,RGB1
14642,3,0x798EB0E9,0,RGB1
14639,6,0xA78752B0,1,RGBA
14639,3,0xC4F61B9C,0,RGB1
14640,6,0xFDD4E224,1,RGBA
14640,3,0x362F6820,0,RGB1
14641,6,0xE82E685C,0,RGB1
14641,3,0x7D3DD96D,0,RGB1
14644,6,0x24FD266D,1,RGB1
14644,3,0x8ECAA74A,0,RGB1
5831,6,0x327C7092,0,RGB1
14645,6,0x87CAB9CB,0,RGB1
14645,3,0x0A7FA145,0,RGB1
14646,6,0x309A1C69,0,RGB1
14646,3,0x14C40B98,0,RGB1
14647,6,0x973AE746,0,RGB1
14647,3,0x8BB6CB80,0,RGB1
14648,3,0xF975CE5F,0,RGB1
14648,6,0xBF1DAC34,1,RGB1
14649,6,0xBB5CE811,0,RGB1
14649,3,0x2286C19F,0,RGB1
10006,5,0xC962E2B7,3,RGBA
10006,6,0xDB8B60C0,4,RGBA
10007,5,0x60235A62,3,RGB1
10007,6,0x13201FE6,4,RGB1
2021,5,0x256B6E06,2,RGBA
2021,6,0xDB0BBD22,2,RGBA
14650,5,0xE405A81C,0,RGB1
14650,2,0x573B02E8,0,RGB1
10006,6,0x952F2D3E,4,RGBA
10007,6,0x8E4E23E6,5,RGB1
2021,6,0xB54DF9CD,0,RGB1
14651,3,0x5384AD95,0,RGB1
14651,6,0x6553498B,0,RGB1
12660,6,0xDEB1277C,2,RGBA
14652,6,0x3B419F07,0,RGB1
14652,3,0x75CE9827,0,RGB1
14653,6,0x887370F2,1,RGB1
14653,3,0x9EB1C723,0,RGB1
14654,6,0x1ACAA189,1,RGBA
14654,3,0xB50208E5,0,RGB1
14655,6,0x22D2EC96,0,RGB1
14655,3,0x672675E7,0,RGB1
14656,6,0x3142585D,1,RGBA
14656,3,0xB8B0E311,0,RGB1
14657,5,0xDA3601B0,0,RGB1
14657,2,0xE5157048,0,RGB1
14658,6,0x03AD24BC,0,RGB1
14658,3,0xC772FC9D,0,RGB1
14659,6,0x56A38AE4,1,RGB1
14659,3,0x01CCAD18,0,RGB1
14660,6,0xDEABFD77,0,RGB1
14660,3,0xFBE0C270,0,RGB1
14661,6,0xA9A583B5,0,RGB1
14661,3,0xC250FE63,0,RGB1
14662,6,0xB5788467,1,RGBA
14662,3,0xF3E2A49E,0,RGB1
14663,6,0x70B8FE2C,0,RGB1
14663,3,0xC3044BB7,0,RGB1
14664,6,0xCD15F4D4,1,RGB1
14664,3,0x0A358682,0,RGB1
2022,5,0x72E831B1,1,RGBA
2022,6,0x6F241D81,1,RGBA
1988,4,0x164AD335,1,RGBA
1989,4,0xBC99EAE3,0,RGB1
1989,5,0x51F21AEB,0,RGB1
1989,6,0xEBA6C63A,0,RGB1
1990,4,0x83614C56,0,RGB1
1990,5,0xAEF8FFBA,3,RGB1
1990,6,0xCC666824,3,RGB1
1991,4,0xBDB9B52A,1,RGB1
1992,4,0x79BC89E0,2,RGB1
1992,5,0xE4A68825,3,RGB1
1992,6,0x7EBD0763,4,RGB1
1993,4,0xE1216484,1,RGBA
1993,5,0x769685EA,1,RGBA
1993,6,0x58F7DAF8,1,RGBA
1994,4,0xB8586D42,2,RGB1
1994,5,0x9A48BB03,2,RGB1
1994,6,0x9885BEEF,4,RGBA
1994,3,0x3EC54AAC,0,RGB1
1996,6,0x7E5F70FA,5,RGBA
1996,3,0x6788E05F,1,RGB1
14665,6,0xE63395B3,0,RGB1
14665,3,0xB8EFEBED,0,RGB1
14666,6,0xFF61162C,1,RGB1
14666,3,0xC98513EE,0,RGB1
14667,4,0x4CFDB70F,1,RGBA
14667,1,0xA92732E9,0,RGB1
14668,4,0x4AC840A7,1,RGBA
14668,1,0x71075FC6,0,RGB1
14669,6,0x523CD743,0,RGBA
14669,3,0xA9E2730A,0,RGB1
14670,6,0xD47F74D7,0,RGB1
14670,3,0xB8392FB6,0,RGB1
14671,6,0x7DB03791,0,RGB1
14671,3,0xABCF2469,0,RGB1
14672,6,0x476C2CB7,1,RGB1
14672,3,0x0FACF130,0,RGB1
2023,5,0x7C1C4608,0,RGB1
2023,6,0xE3260FEC,0,RGB1
2023,5,0xEDB219B9,0,RGB1
14673,6,0xA02B409F,0,RGB1
14673,3,0x6BEA7214,0,RGB1
10008,5,0x22A972FA,3,RGB1
10008,6,0xE061F9C5,0,RGB1
10008,5,0x15E17408,3,RGB1
9189,5,0xAF20DE40,2,RGB1
14674,6,0x86D730B6,2,RGBA
14674,6,0xA543210A,1,RGB1
14674,3,0x797C31F5,0,RGB1
14674,3,0xE66063A3,1,RGB1
14679,5,0x208339ED,3,RGBA
14675,5,0x0AF623D3,0,RGB1
14675,5,0x8E9E505D,1,RGB1
14679,6,0x9B0F88A5,4,RGBA
14680,6,0xC1EB5286,1,RGBA
14679,6,0xCD1479BA,3,RGBA
14675,2,0x638069AD,0,RGB1
14675,2,0xE74A4402,1,RGB1
14680,3,0xB73EE9B8,0,RGB1
14676,5,0x796D50C3,0,RGB1
14676,2,0x1D87B17F,0,RGB1
14677,6,0x40943D85,1,RGB1
14677,6,0xDAD5C653,1,RGBA
14677,3,0xFF0FCD35,0,RGB1
9219,5,0x4A4BBF44,0,RGB1
9219,5,0x69B27529,4,RGB1
9219,5,0xC9063B94,0,RGB1
9219,6,0x6BA105C1,6,RGBA
9219,6,0x78ECBCDE,2,RGB1
9219,3,0xAD09F72E,2,RGB1
14678,5,0x552644EF,1,RGB1
14678,2,0xC218F034,0,RGB1
14681,6,0x3C32B803,0,RGB1
14681,3,0xAD01FDBB,0,RGB1
548,5,0x6B92BB08,2,RGB1
548,6,0xAA2BE57D,13,RGBA
14682,5,0x393DD4E5,0,RGB1
14682,2,0xD78F68D8,0,RGB1
14683,5,0xBF66258A,1,RGB1
14683,2,0x21961FCB,0,RGB1
2025,4,0x41998D81,1,RGBA
2025,5,0x169B2A6F,1,RGBA
14684,6,0x2A35CF43,1,RGB1
14684,3,0x430DF684,0,RGB1
2026,5,0x38DE8E25,0,RGB1
2026,6,0xBD350F3B,0,RGB1
14685,5,0x7FF96F01,1,RGB1
14685,2,0x95F87920,0,RGB1
14686,5,0x5C36E51B,0,RGB1
14686,2,0x08159C35,0,RGB1
14687,5,0x0C207E7E,0,RGB1
14687,2,0x5FCC08FE,0,RGB1
2027,5,0x91C3ACDD,0,RGB1
2027,5,0xD1691849,0,RGB1
2027,6,0xAC0A0400,0,RGB1
14688,6,0xACDAEBC7,1,RGBA
14688,3,0xF7F174B7,0,RGB1
14689,6,0xB70ACE4D,1,RGB1
14689,3,0xBC7B5EAC,0,RGB1
14690,5,0x257DADFB,0,RGB1
14690,2,0x4C06F84C,0,RGB1
14691,5,0x7AE79E71,1,RGB1
14691,2,0x8302D305,0,RGB1
14692,5,0x120A855D,0,RGB1
14692,2,0xF883F2F1,0,RGB1
14693,5,0xBED17C07,0,RGB1
14693,2,0x4ECC5A27,0,RGB1
14694,5,0x2FB4D3D9,0,RGB1
14694,2,0x86BE41B7,0,RGB1
14695,3,0x6488F0C4,0,RGB1
14695,6,0xCED5EA50,0,RGB1
14696,5,0xB6218671,1,RGB1
14696,2,0x57358623,0,RGB1
14697,5,0x2CEF0B72,0,RGB1
14697,2,0xD8C7B1CA,0,RGB1
14698,5,0xC944E1E7,0,RGB1
14698,2,0x7351878E,0,RGB1
14699,5,0x724BF9E3,1,RGB1
14699,2,0xA36F838D,0,RGB1
14700,5,0x8DB0F9F6,0,RGB1
14700,2,0x29E977C1,0,RGB1
14701,5,0x6AC1859C,0,RGB1
14701,2,0xB6058D72,0,RGB1
14702,5,0x09DB7A15,0,RGB1
14702,2,0x2F4B8CA2,0,RGB1
14703,5,0xEEAC2ED7,1,RGB1
14703,2,0x5B4DDE28,0,RGB1
14704,5,0xCF2BF1BA,0,RGB1
14704,2,0xA752D1C5,0,RGB1
10016,5,0xACD6BBEE,0,RGB1
10016,6,0x8CA804CA,0,RGB1
10017,5,0xD37BFD63,2,RGB1
10017,6,0xA2C943F2,3,RGBA
14705,5,0xE0088341,0,RGB1
14705,2,0xFA52FEB6,0,RGB1
14706,5,0x08A90385,0,RGB1
14706,2,0x745D8415,0,RGB1
14707,5,0xE5B95C50,1,RGB1
14707,2,0x3E792CEE,0,RGB1
14708,5,0x43F7DCA2,1,RGB1
14708,2,0x321F7646,0,RGB1
14709,5,0x303DE9F5,1,RGB1
14709,2,0x308C0B11,0,RGB1
10009,5,0x19D950D3,0,RGB1
10009,6,0x7795EF20,0,RGB1
2028,5,0x55886FEB,0,RGB1
2028,6,0x3B97DE0E,0,RGB1
10010,5,0x51BEC7DC,2,RGB1
10010,6,0x48455F4D,3,RGB1
10011,5,0x75B4F0B3,0,RGB1
10011,6,0x6C1D0976,0,RGB1
2029,5,0xEB5247E1,0,RGB1
2029,6,0xCA7B206C,0,RGB1
10012,5,0x0F6B4F33,2,RGB1
10012,6,0x67D4F0F5,3,RGBA
9190,5,0x10F1F28C,2,RGBA
12063,5,0x0A715388,0,RGB1
14710,5,0xA6EAE00C,0,RGB1
14710,5,0xDDF5570D,0,RGB1
14711,5,0x6538A19B,0,RGB1
14711,2,0xBEBCD56D,0,RGB1
2030,5,0xCCA48302,0,RGB1
2030,6,0xDAE63872,0,RGB1
10013,5,0x2B8EECC8,1,RGB1
10013,6,0x4A65F415,0,RGB1
2036,5,0x93771DC8,0,RGB1
2036,6,0x4CDF3CE7,0,RGB1
5495,5,0x27591AFF,3,RGBA
5495,5,0x5775C832,3,RGBA
5495,5,0x9FFEC7B9,3,RGBA
5495,6,0x40605E6F,3,RGBA
14712,6,0x80F16484,1,RGBA
14712,3,0xFC303B89,0,RGB1
9942,5,0x073EF28F,0,RGB1
9942,5,0x3F552118,0,RGB1
9942,5,0x82F74DC9,1,RGBA
9942,6,0x7799A7F0,1,RGB1
14713,6,0xC756A752,1,RGB1
14713,3,0xC36E91FE,0,RGB1
14714,5,0x5ADA969B,0,RGB1
14714,2,0xA2A6A3FC,0,RGB1
14715,5,0x6153987F,1,RGB1
14715,2,0x3901973B,0,RGB1
14716,5,0xC8E25AB1,0,RGB1
14716,2,0x99DF94F6,0,RGB1
14717,4,0xA6CF2CD5,0,RGB1
14717,1,0x84AE19DB,0,RGB1
14718,6,0x241783DD,0,RGB1
14718,5,0xAC7FB739,0,RGB1
2032,4,0x6C8BE555,2,RGB1
2032,5,0x1A17BC81,2,RGB1
2032,6,0xF7DA7F1B,2,RGB1
2032,1,0x91635D1B,0,RGB1
14719,4,0xB5F791D4,1,RGB1
14719,5,0x188106D1,1,RGB1
14719,1,0xD209D2E4,0,RGB1
14723,4,0x1E920B7E,1,RGBA
14723,1,0xCC65E827,0,RGB1
2035,4,0x08AACEB4,0,RGB1
2035,1,0xB476576D,0,RGB1
9486,4,0xBD1F2A26,0,RGB1
9486,5,0x136A3C44,0,RGB1
9487,4,0x2C068D1A,0,RGB1
9487,5,0xEDB22822,0,RGB1
9488,4,0xA455AF93,0,RGBA
9488,5,0x990B91DC,0,RGBA
9489,4,0x42F11F93,0,RGB1
9489,5,0x540A5F24,0,RGB1
